GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
105378594    1    2270383    2294676     77      24  129118     -0.76918      0.77911
79906        1    2311253    2401751    310      41  129118      0.71212       0.2382
11079        1    2381314    2415444     83      20  129118     -0.94779      0.82838
5192         1    2394802    2423780     84      20  129118     -0.76194      0.77695
9651         1    2405782    2515530    322      46  129118     0.025368      0.48988
55229        1    2498531    2536628     89      11  129118      -1.5541      0.93992
388585       1    2518745    2540245     46      10  129118     -0.51893      0.69809
8764         1    2546365    2575622     58       7  129118     -0.53083      0.70223
127281       1    2576460    2601469     69       7  129118       -1.578      0.94272
79258        1    2580639    2643042    174      11  129118     -0.67879      0.75136
100287898    1    2626988    2799665    109      11  129118    -0.037755      0.51506
140625       1    3011482    3032903     40       4  129118      0.22935       0.4093
63976        1    3058227    3448621   1218     156  129118       0.6613      0.25421
27237        1    3444583    3491115    129      13  129118       1.2827     0.099803
1953         1    3477942    3634757    133      18  129118       1.4404     0.074877
127262       1    3614992    3640131     10       1  129118       0.2461       0.4028
49856        1    3620767    3660107     16       2  129118      0.46535      0.32084
7161         1    3642565    3746201    123      23  129118       1.9872     0.023449
148870       1    3742398    3781645    110      20  129118       0.5661      0.28566
388588       1    3762761    3785982     92      12  129118       0.6886      0.24554
57470        1    3770220    3806504    149      19  129118      0.71507      0.23728
9731         1    3802081    3867387    304      17  129118       1.5778     0.057302
1677         1    3847143    3895429    234      29  129118      0.22985      0.40911
339448       1    3879133    3910293    111      14  129118      -1.7135      0.95669
55966        1    4645045    4802534    643      83  129118       1.7258     0.042196
261734       1    5852808    6002505    412      23  129118     -0.15242      0.56057
8514         1    5982298    6111193    310      47  129118      0.98247      0.16293
26038        1    6091787    6190134    270      30  129118      -0.0192      0.50766
6146         1    6175020    6209619     59      10  129118      0.17682      0.42983
388591       1    6195775    6231299     67      12  129118     -0.80608       0.7899
23463        1    6211193    6245984     58      10  129118      -1.8281      0.96623
390992       1    6234158    6255578     36       7  129118     -0.36259      0.64154
387509       1    6237346    6270990     67      10  129118      0.15701      0.43762
11332        1    6254272    6403766    405      27  129118     -0.41273       0.6601
54626        1    6405232    6434664     90      10  129118     -0.91682      0.82038
83715        1    6414776    6470944    137      16  129118      -1.5842      0.94343
8718         1    6451151    6476195     44       8  129118      -2.1109      0.98261
57449        1    6456092    6530061    148      24  129118     -0.99365       0.8398
79707        1    6511347    6564598    122       4  129118      0.37642       0.3533
80835        1    6545278    6589757     83       8  129118      0.13321      0.44701
3104         1    6569991    6599280     50      15  129118      -1.2146      0.88774
9903         1    6580724    6612898     48      11  129118      -1.4826      0.93091
148479       1    6603696    6634033     42       8  129118       -1.114      0.86737
90326        1    6614865    6645586     58      10  129118       -1.071      0.85792
55735        1    6624168    6711906    162      17  129118      -1.9293      0.97315
23261        1    6775324    7779706   2344     196  129118        2.139     0.016218
9341         1    7761269    7791432     74      15  129118     -0.79047      0.78537
8863         1    7774380    7855181    255      22  129118     -0.28392      0.61176
10911        1    7837612    7923610    313      28  129118      0.29004      0.38589
3604         1    7905871    7953165     84      13  129118     -0.18109      0.57185
11315        1    7951654    7995283     66       9  129118     -0.93017      0.82386
54206        1    8001719    8036333     44       6  129118      -2.0783      0.98116
50651        1    8308085    8354167    104      15  129118       1.3564     0.087492
473          1    8342404    8827691    614      25  129118       2.1237     0.016849
2023         1    8851000    8889092     53       8  129118       1.8522     0.031999
765          1    8935785    8985092    160      39  129118     -0.28996      0.61408
155184       1    8950853    9036384    257      51  129118       1.7332     0.041532
6518         1    9026943    9081704    151      19  129118       2.5883    0.0048223
80045        1    9093391    9139170     97      14  129118       1.9828     0.023695
9563         1    9224776    9281337    168      25  129118     -0.82869      0.79636
80176        1    9282882    9379532    343      56  129118      0.10552      0.45798
84275        1    9529469    9592773     72       8  129118        -1.55      0.93943
199953       1    9578853    9624877     50       6  129118      0.12257      0.45122
5293         1    9619889    9739114    179      33  129118      -0.4612      0.67767
22883        1    9719021    9834526    129      13  129118      0.52094       0.3012
56998        1    9838276    9920258     78      12  129118     -0.54793      0.70813
84328        1    9912110    9953402     70      10  129118      -0.7639      0.77754
64802        1    9932923    9995501     98      14  129118     -0.79767      0.78747
105376719    1    9986423   10008089     42       7  129118     -0.75223      0.77404
116362       1    9987197   10026020     61       8  129118     -0.58892      0.72204
10277        1   10022983   10191239    271      16  129118      -0.1168      0.54649
23095        1   10200706   10391603    506      15  129118      0.77619      0.21882
5226         1   10388992   10430511    103      16  129118       1.4892     0.068222
378708       1   10420102   10452815     80      10  129118       1.1731      0.12037
100526739    1   10420102   10462003     87      10  129118       1.1687      0.12126
1325         1   10439719   10462003     29       5  129118      0.49667      0.30971
1676         1   10450531   10482556     38       8  129118      0.80965      0.20907
5195         1   10464946   10640758    342      28  129118      0.39486      0.34647
54897        1   10626604   10806676    417      81  129118     -0.17652      0.57006
148345       1   10936473   10992037    160      22  129118      0.70586      0.24014
23435        1   11002622   11035492     63       8  129118      -1.3903      0.91779
10747        1   11016523   11057239     72      10  129118     -0.68764      0.75416
6723         1   11044592   11070034     52       6  129118      0.49045      0.31191
5394         1   11056613   11109910    129       6  129118     0.021284      0.49151
2475         1   11096531   11272557    322       9  129118      0.57036      0.28422
10218        1   11179289   11205981     41       4  129118      0.14346      0.44296
29914        1   11263198   11306595     58       6  129118       1.0375      0.14975
57540        1   11469238   11547583    167      15  129118     -0.69334      0.75595
26232        1   11638361   11664831     59      20  129118      -1.2528      0.89486
93611        1   11644375   11673327     66      20  129118     -0.88553      0.81206
26270        1   11654093   11684354     77      17  129118     -0.84852      0.80193
10459        1   11664480   11701788    102      23  129118     -0.79793      0.78754
374946       1   11676647   11730612    138      31  129118     -0.92268      0.82191
57085        1   11725474   11760771     74      14  129118       -1.232      0.89102
284498       1   11752183   11799585    188      17  129118      -1.8641      0.96885
4524         1   11775730   11816103    190      13  129118      -1.4331      0.92408
1185         1   11796096   11853144    238      18  129118      -1.3467      0.91096
4878         1   11835709   11857783     86      13  129118      -1.0901      0.86216
4879         1   11847464   11868935     65      12  129118       -1.283      0.90025
90231        1   11909588   11936428     80      14  129118     -0.99017      0.83895
5351         1   11924667   11985542    138      15  129118      -1.4309      0.92378
9927         1   11970181   12023515    112      13  129118      -1.1331      0.87141
60672        1   12009242   12042049     57      12  129118      0.13284      0.44716
943          1   12053330   12154207    229      49  129118       2.2992     0.010746
7133         1   12156949   12219222    154      23  129118       1.5825     0.056771
55187        1   12220039   12522047    358      29  129118      -1.2984      0.90292
9249         1   12557910   12628361    226      38  129118     -0.44236      0.67089
343066       1   12634547   12677086     95      10  129118      0.93673      0.17445
126767       1   12706115   12738759     76      13  129118      0.62796      0.26502
93190        1   12736186   12771169     86      12  129118      0.71778      0.23645
390999       1   12753223   12787906     69      13  129118     -0.22086       0.5874
65121        1   12781397   12806628     43       7  129118     -0.65323       0.7432
440560       1   12814380   12841410     25       8  129118     -0.21981      0.58699
343069       1   12837377   12858756     27       4  129118     0.026019      0.48962
65122        1   12847086   12871909     22       3  129118    -0.048251      0.51924
400735       1   12869212   12896201      1       1  129118      0.60227       0.2735
343071       1   12882896   12908270      1       1  129118      0.98914       0.1613
440563       1   13105488   13126854     30       5  129118      0.36766      0.35656
343068       1   13244198   13273435      2       1  129118     -0.87074      0.80805
391002       1   13271304   13295137      2       1  129118     -0.53208      0.70267
645414       1   13358431   13381947      3       2  129118     -0.62242      0.73317
645425       1   13400450   13431354      2       1  129118      -1.4311      0.92381
126755       1   13464977   13523781    216      42  129118      -1.6346      0.94893
10630        1   13573757   13627957    153      32  129118       1.2839     0.099587
7799         1   13690240   13835079    358      28  129118      0.71475      0.23738
23254        1   13883515   15128048   3837     324  129118     -0.39478       0.6535
55092        1   15142532   15230478    398      29  129118       1.2293      0.10948
727684       1   15154196   15181624     94      14  129118     -0.44477      0.67176
114827       1   15226602   15410283    535      58  129118       1.4655     0.071393
79180        1   15399895   15440343     93      24  129118      0.87728      0.19017
11330        1   15428442   15459247     62      13  129118       2.1107     0.017401
63036        1   15446728   15482091     85      16  129118      0.49901      0.30888
51032        1   15466101   15501400     91      12  129118      -1.8879      0.97048
842          1   15481401   15536529    163      10  129118      -1.8233      0.96587
23341        1   15516813   15581733    143      11  129118      -1.4128      0.92115
79814        1   15561699   15595110    111      10  129118      -2.0855      0.98149
84301        1   15607458   15671057    114       7  129118     -0.84217      0.80015
6248         1   15649869   15671722     35       4  129118      -1.0735      0.85848
23207        1   15674267   15744769    170      14  129118      -1.3188      0.90639
284723       1   15725088   15751392     41       8  129118      0.65667       0.2557
388595       1   15732492   15757797     42       8  129118       0.5559      0.28914
54751        1   15746171   15796589     99      16  129118      0.16899       0.4329
440567       1   15797162   15817699     84       9  129118    -0.020801       0.5083
23013        1   15837864   15950455    164      20  129118       0.9737       0.1651
7709         1   15931869   15986132     76      13  129118       1.5124     0.065222
101928566    1   15966131   16007206    139      16  129118       1.6284     0.051724
149563       1   15994236   16016695    118      14  129118       1.8938     0.029123
27129        1   16004028   16028796    108      13  129118       2.2874     0.011086
1187         1   16011991   16044050    147      17  129118       2.1494     0.015802
1188         1   16033736   16067326    152      19  129118     -0.48569      0.68641
348487       1   16047769   16083632    115      14  129118      -1.6241      0.94782
1969         1   16114337   16166087     89      17  129118       1.7895      0.03677
128272       1   16187856   16222671     85       8  129118      0.25101       0.4009
101927546    1   16205907   16237036     60       9  129118       1.2047      0.11416
79363        1   16221687   16247452     42       7  129118       1.2043      0.11423
54455        1   16236840   16362491    214      14  129118      0.96062      0.16837
26099        1   16357030   16408148    103      12  129118      0.52562      0.29958
374955       1   16377117   16447842    151      23  129118     -0.77682      0.78137
55707        1   16430672   16470090     89      13  129118       -2.344      0.99046
102724970    1   16525773   16546956      8       2  129118      -1.1579      0.87654
100133301    1   16528724   16550035      4       2  129118      -1.4522      0.92677
729574       1   16663003   16683512      8       3  129118       1.2437       0.1068
9696         1   16885707   16982979    126      17  129118       1.5748     0.057656
4237         1   16964500   16991643     58      11  129118       2.7835    0.0026889
23400        1   16975958   17021972     83      12  129118       2.5429    0.0054966
6390         1   17008722   17064170    158      15  129118       1.7433     0.040638
11240        1   17056761   17129453    264      15  129118       1.5441     0.061283
29943        1   17195123   17256006    221      49  129118       1.3909     0.082121
51702        1   17239082   17294233    205      28  129118     -0.11587      0.54612
23569        1   17298195   17374004    346      28  129118      -1.8157      0.96529
353238       1   17362196   17411699    207      19  129118      -1.1742      0.87985
55920        1   17396755   17449754    120      14  129118    -0.059156      0.52359
55160        1   17510197   17707875    413      49  129118     -0.14404      0.55726
81569        1   17702000   17837063    310      34  129118     -0.34256      0.63403
84966        1   18097746   18388484    851     112  129118       1.1567       0.1237
127707       1   18470930   18495999     95      14  129118      -1.0392      0.85065
5081         1   18621006   18758866    289      53  129118      0.66638      0.25258
80834        1   18829599   18869661    185      28  129118      0.85652      0.19586
8659         1   18861430   18912799    189      25  129118      0.37321       0.3545
126917       1   18894280   18966667    200      29  129118      0.20244      0.41979
23352        1   19064506   19220319    254      17  129118     -0.97465      0.83513
23065        1   19205664   19261559    146      18  129118      -1.0107      0.84393
51154        1   19241581   19270128    110      15  129118     -0.83082      0.79696
22977        1   19264325   19299346    111       8  129118       0.2932      0.38469
8574         1   19292708   19322146     76      16  129118       -1.196      0.88415
54896        1   19302246   19342431    133      19  129118     -0.25503      0.60065
832          1   19328773   19495641    475      27  129118      0.11952      0.45243
440574       1   19586977   19639821    103      16  129118     -0.30726      0.62068
100532736    1   19586977   19668456    178      30  129118     -0.78278      0.78312
4681         1   19633229   19668456     93      22  129118      -1.1706      0.87913
3362         1   19655287   19690966     91      13  129118      -1.3146      0.90568
255104       1   19672213   19810353    385      52  129118     -0.16849       0.5669
54546        1   19804029   19825278     76      22  129118      0.65806      0.25525
23252        1   19871702   19922945    113      20  129118     0.064808      0.47416
30814        1   19910307   19933617     62      14  129118      0.21943      0.41316
5320         1   19965431   19990439     72      15  129118     -0.56695      0.71462
5322         1   20018339   20101901    222      28  129118     -0.83713      0.79874
26279        1   20102650   20129566     64      19  129118      -1.0555       0.8544
64600        1   20129326   20160386     61      23  129118      0.19727      0.42181
105376824    1   20153076   20173980     38       8  129118      0.89517      0.18535
391013       1   20153991   20185194     57      13  129118      0.92387      0.17778
127733       1   20173302   20206048     59      12  129118    0.0042262      0.49831
127731       1   20280907   20370221    260      24  129118       1.5897     0.055949
55450        1   20472391   20496235     34       9  129118      -2.5903      0.99521
79594        1   20489448   20518181     53      10  129118      -1.3426       0.9103
163933       1   20542439   20565020     80      16  129118     -0.90411      0.81703
978          1   20578951   20628908    192      22  129118       1.4177     0.078144
65018        1   20623455   20661511    119      13  129118       1.9561     0.025227
1650         1   20641767   20671544     88      11  129118       2.0213     0.021623
57576        1   20651643   20728017    234      47  129118      0.55936      0.28796
400745       1   20709731   20742640     91      17  129118     -0.16261      0.56459
50809        1   20732677   20797310    113      16  129118       1.1648      0.12205
8672         1   20796292   21187320    600      22  129118      0.77074      0.22043
1889         1   21207247   21355541    360      38  129118      0.38725      0.34929
84224        1   21425318   21494900    176      18  129118     -0.98542      0.83779
249          1   21498982   21588412    326      34  129118     -0.83023      0.79679
5909         1   21586215   21679375    309      49  129118      0.43729      0.33095
84196        1   21668298   21793199    355      35  129118     -0.82058      0.79406
401944       1   21802265   21835221    100      28  129118      -0.2312      0.59142
3339         1   21812232   21947297    355      35  129118     -0.34538       0.6351
23436        1   21966925   22008642    131      18  129118      0.78973      0.21484
10136        1   21991656   22022542     81      14  129118       1.0939      0.13701
998          1   22042627   22102943    124      17  129118       1.9255     0.027084
54361        1   22107305   22153981    129      22  129118       3.2906   0.00049989
9923         1   22418838   22541157    170      22  129118      -3.1204       0.9991
2046         1   22553508   22613594    178      30  129118      -1.8151      0.96524
712          1   22626625   22649682     63       8  129118     -0.02382       0.5095
714          1   22633625   22658110     76       9  129118      0.43723      0.33097
713          1   22643179   22671552     69      10  129118      0.89836       0.1845
2048         1   22700770   22925330    403      52  129118      0.78441       0.2164
646262       1   22943043   22982316     97      15  129118       2.1627     0.015281
729059       1   23000834   23025850     28       6  129118        2.584    0.0048827
23028        1   23009443   23093691     96       9  129118       2.5005    0.0062015
7798         1   23074023   23187808    189      19  129118       2.5814    0.0049195
3352         1   23181895   23204729     70       6  129118       1.9205       0.0274
10236        1   23294688   23354650     48       7  129118      0.82548      0.20455
80818        1   23349448   23379864     59       8  129118       1.4402     0.074905
6920         1   23370909   23434779    129      21  129118       2.5743    0.0050224
55616        1   23418563   23494567    145      14  129118       2.4076    0.0080282
1870         1   23495974   23541250     77      14  129118      0.83679      0.20136
3399         1   23547930   23569794     41      13  129118      0.75534      0.22502
6135         1   23681779   23706425     34       7  129118      0.51874      0.30197
6924         1   23733366   23772059     29       9  129118      0.49242      0.31121
57095        1   23768386   23798232     15       6  129118       1.6161     0.053036
11313        1   23780785   23805539     12       4  129118       1.7393      0.04099
2582         1   23785599   23810804     18       4  129118       1.7019     0.044389
3155         1   23791877   23835459     38       5  129118       1.6158     0.053074
2517         1   23835077   23878369     91       6  129118       2.0777     0.018867
1269         1   23863463   23923327    178      13  129118       1.4818     0.069202
55629        1   23949811   23973462      8       2  129118       1.7708     0.038293
10772        1   23954347   23990463     10       3  129118       1.6958     0.044965
127294       1   24046041   24122175    221      27  129118       1.2921     0.098169
58985        1   24109771   24153285    114      19  129118      -0.5893      0.72217
163702       1   24144157   24197275    166      24  129118      0.63062      0.26414
57822        1   24309322   24374482    138      32  129118   -0.0025354      0.50101
90529        1   24346999   24425497    173      17  129118     -0.49413      0.68939
57185        1   24403674   24482983    188      17  129118      0.17255       0.4315
11123        1   24492351   24547020    133      16  129118      0.11855      0.45282
400746       1   24546076   24619328    257      27  129118     -0.14787      0.55878
10250        1   24633012   24683281     37       8  129118     -0.28764      0.61319
25932        1   24735269   24854324     96      11  129118      -0.9044      0.81711
864          1   24889511   24975157    189      31  129118       1.6804     0.046437
25949        1   25212276   25242522     16      10  129118      -1.6204      0.94743
57035        1   25232249   25277915     27      13  129118      -1.5162      0.93526
6007         1   25262393   25340445     22       7  129118      -1.7133      0.95667
23585        1   25328298   25372361     25       5  129118   -0.0047868      0.50191
6006         1   25350659   25440192     84       5  129118      0.36565      0.35731
55219        1   25420858   25510209    105       4  129118      0.26556      0.39529
26119        1   25533580   25601287    107      16  129118     -0.37694      0.64689
57134        1   25607468   25796207    236      27  129118     -0.36259      0.64154
57190        1   25790176   25828222     74       7  129118      -2.1289      0.98337
56181        1   25809906   25842942     58       4  129118      -2.0294      0.97879
79000        1   25821913   25869458     81       4  129118      -2.0153      0.97806
164091       1   25851484   25886707     44       6  129118      -2.1087      0.98252
3925         1   25874186   25916877     55       6  129118     -0.43187      0.66708
5051         1   25949764   26008581    108       9  129118     0.056938       0.4773
2134         1   26011741   26046464     49       7  129118       1.2832     0.099709
7780         1   26028022   26056138     43       5  129118       1.8959     0.028985
105376910    1   26035895   26059057     40       5  129118        1.905      0.02839
84676        1   26041304   26077634     79       9  129118       1.6169     0.052952
149420       1   26101165   26135548     64       3  129118        1.038      0.14962
79927        1   26149008   26172628     64      14  129118       1.6341     0.051117
105376887    1   26155313   26179802     66      11  129118       1.9173     0.027599
51042        1   26159897   26180873     56       9  129118       2.0319     0.021081
10256        1   26167490   26199884     83      11  129118       1.7663      0.03867
378807       1   26180587   26212542     80      15  129118       1.1343      0.12832
64793        1   26224153   26289038    177      14  129118      0.80516      0.21036
83442        1   26269722   26291522     69       8  129118      0.90379      0.18305
91544        1   26272282   26328265    157      12  129118      0.83258      0.20254
1043         1   26307920   26330523     67       9  129118      0.80293      0.21101
55057        1   26311859   26364130    161      20  129118      0.75791      0.22425
257101       1   26351632   26384533    107      16  129118       1.7019     0.044385
79727        1   26400778   26439728     68      14  129118    -0.032794      0.51308
79947        1   26422282   26481306     85      15  129118       1.4399     0.074946
3151         1   26462411   26486642     41      10  129118       1.6941      0.04512
6195         1   26519758   26585030    117      17  129118        1.613     0.053369
101928728    1   26682063   26706405     22       5  129118      -1.9696      0.97556
8289         1   26686031   26792110    113       9  129118      -1.5801      0.94296
55650        1   26777963   26808403     26       8  129118      -1.5129      0.93485
84243        1   26816710   26865720     53       8  129118      -1.6192       0.9473
2810         1   26853142   26874456     19       4  129118      -2.1193      0.98297
54707        1   26869382   26900378     39       7  129118      -1.0773      0.85932
63906        1   26880488   26911065     37       7  129118      -1.0511       0.8534
10726        1   26901128   26956871     65      10  129118      -1.2843      0.90049
8431         1   26901484   26924076     30       5  129118     -0.96222      0.83203
126695       1   26939556   26970484     29       5  129118      -0.9978      0.84081
388610       1   26983667   27010886     25       4  129118     -0.87386       0.8089
115572       1   26995020   27022842     17       4  129118     -0.85819      0.80461
6548         1   27088809   27165130     65       7  129118      0.87836      0.18987
23038        1   27224516   27318633    109      14  129118      0.16654      0.43387
84065        1   27312145   27346400     63      13  129118      -0.3716       0.6449
84958        1   27331992   27363932     68      16  129118      -1.2683      0.89766
9064         1   27345179   27378014     52      15  129118      -1.1214      0.86894
8547         1   27359110   27384825     31      10  129118     -0.77493      0.78081
388611       1   27369100   27393333     21       5  129118      -0.3642      0.64214
2827         1   27382644   27405814     24       6  129118    -0.074101      0.52954
10163        1   27394226   27500187    118       9  129118      -0.0824      0.53284
27245        1   27524245   27614178     74      13  129118     -0.76844      0.77889
2268         1   27602289   27645561     65      12  129118      -2.0465      0.97965
2537         1   27656061   27682213     24      12  129118       -1.191      0.88318
199870       1   27715979   27772915     79       4  129118      -1.2422      0.89292
23673        1   27763183   27834452     52       5  129118    -0.012845      0.50512
5511         1   27820741   27861672     33       5  129118     -0.24724      0.59764
9473         1   27862543   27896685     73      12  129118     -0.79632      0.78708
6118         1   27881524   27924797     94       8  129118      -0.2111       0.5836
27293        1   27924948   27969157    112      12  129118     0.031004      0.48763
55113        1   27949462   27978096     42      12  129118      -1.4418      0.92532
2140         1   27960344   28098675    215      23  129118      -1.3762      0.91563
5724         1   28137166   28203936     67      13  129118      -1.2721      0.89834
22826        1   28190278   28243031    123      10  129118     -0.56458      0.71382
93974        1   28226091   28248105     54       5  129118      -0.5975      0.72491
83667        1   28249452   28292491     83      11  129118     -0.20999      0.58316
54797        1   28319002   28345967     36       9  129118      -1.2794      0.89961
65979        1   28359582   28510369    382      10  129118       -2.007      0.97762
1104         1   28495943   28549196     93       9  129118      -1.3746      0.91538
54952        1   28543017   28588545     59      10  129118     -0.23157      0.59157
115273       1   28582200   28604586     23       8  129118      0.61822      0.26822
6883         1   28593096   28653109     54      10  129118      0.40273      0.34357
10691        1   28658722   28725603     78       8  129118       1.4087     0.079466
105376911    1   28667907   28691528     24       5  129118       1.3557     0.087602
51441        1   28726621   28779775     63       8  129118       1.4801     0.069429
4985         1   28802142   28873696    179      24  129118     -0.16697       0.5663
2035         1   28877091   29130046    404      28  129118       1.2877     0.098923
399474       1   29109425   29139134     68      11  129118      0.60548      0.27243
6429         1   29137738   29192125     95      16  129118       1.9599     0.025001
51102        1   29157696   29240958    165      20  129118       1.6775     0.046727
10076        1   29226516   29336813    232      34  129118       1.6911     0.045411
4146         1   30701277   30733585    103      10  129118      -0.6911      0.75525
7805         1   30722468   30767836     94      25  129118     0.021751      0.49132
9672         1   30859466   30919735    117      34  129118      0.77995      0.21771
9698         1   30921506   31075717    235      19  129118       1.5507     0.060487
79570        1   31169745   31249887    207      16  129118      0.69242      0.24434
9410         1   31249568   31306797    119       8  129118       1.4837     0.068938
51538        1   31286982   31375722    173      10  129118       1.4299     0.076378
2170         1   31350418   31383283     58       7  129118       1.5301      0.06299
347735       1   31399565   31444680    114       9  129118       1.3614     0.086697
64129        1   31566384   31597686     24       8  129118      0.65525      0.25615
3061         1   31607689   31642519     50       5  129118      0.89741      0.18475
553115       1   31619862   31655237     47       5  129118      0.78435      0.21642
1307         1   31642247   31714167    110      18  129118    -0.069377      0.52766
576          1   31717105   31774063     22       6  129118      -1.0099      0.84373
90853        1   31780422   31826051     37       7  129118     0.081938      0.46735
8073         1   31896421   31948387     43       8  129118      0.33289      0.36961
10657        1   32003694   32070859     29       9  129118      -1.5865      0.94369
55116        1   32062031   32112866     45       5  129118     -0.93397      0.82484
23633        1   32098043   32186568     70       7  129118     -0.39778       0.6546
200081       1   32169695   32208285     33       5  129118    -0.075741      0.53019
79140        1   32190386   32215390     27       6  129118     -0.40201      0.65616
56063        1   32194806   32232353     44       7  129118    -0.016376      0.50653
55721        1   32195635   32218687     26       7  129118     -0.67929      0.75152
149069       1   32199094   32226196     34       7  129118      -0.1434      0.55701
8668         1   32211867   32241604     43       5  129118      0.46402      0.32132
84734        1   32237217   32258860     33       5  129118       0.8475      0.19836
3932         1   32241239   32296170     49      15  129118      0.35957      0.35959
3065         1   32282107   32343628     25      12  129118      0.15567      0.43815
65108        1   32323829   32346239      5       3  129118     0.014368      0.49427
100128071    1   32351270   32372243      9       5  129118       0.6201       0.2676
81629        1   32352261   32374325      9       5  129118      0.57089      0.28404
55108        1   32354633   32404461     20      11  129118     -0.10818      0.54308
728116       1   32455057   32497859     38       6  129118       1.6926     0.045261
653121       1   32529145   32615950    159      11  129118    -0.042769      0.51706
339487       1   32610820   32661013     88       6  129118      -0.1218      0.54847
5928         1   32641148   32696211     76       6  129118     -0.51081      0.69526
81493        1   32669906   32712760     51       6  129118     -0.92317      0.82204
57648        1   32731911   32784970     56      13  129118     0.011115      0.49557
8565         1   32765239   32828032     75       8  129118       1.0028      0.15798
64766        1   32806767   32868879     62       8  129118      0.49015      0.31201
252995       1   32852268   32882492     31       7  129118     0.031269      0.48753
3208         1   32876087   32904646     28      11  129118       1.1242      0.13046
113452       1   32884595   32911435     20       7  129118      0.27688      0.39094
127544       1   32922498   32975266     75       8  129118       1.8904     0.029355
204          1   32997940   33046911     64       7  129118      0.19378      0.42317
113451       1   33071110   33188892    157      11  129118     -0.73036      0.76741
55223        1   33135399   33192070     89       6  129118     -0.29225      0.61495
149076       1   33246307   33310720     84      12  129118      0.91055      0.18127
127550       1   33296766   33331098     71      13  129118      0.52959       0.2982
1912         1   33313623   33440610    302      21  129118     0.068559      0.47267
7579         1   33462631   33510693     84      10  129118     -0.17319      0.56875
114784       1   33503999   34175842   1492     158  129118       0.5328      0.29709
127540       1   33850475   33874791     34       8  129118      -1.8384        0.967
84970        1   34156883   34229131    193      29  129118      0.74302      0.22873
2709         1   34745046   34768512     66      13  129118     -0.20735      0.58213
127534       1   34749741   34773724     76      12  129118     -0.13519      0.55377
2707         1   34771189   34796366     70      13  129118      -1.2187      0.88852
2701         1   34782958   34805750     70      12  129118      -0.9262      0.82283
113444       1   34840362   34869816     56      16  129118     -0.30095      0.61827
58512        1   34852120   34939585    106      29  129118     -0.10277      0.54093
100506144    1   34971526   34995347     22       3  129118     0.049798      0.48014
9204         1   34976165   35041968     60       4  129118    -0.098023      0.53904
79830        1   35049786   35125859     38       3  129118     -0.96762      0.83338
6421         1   35166380   35203158     43       3  129118       1.2724      0.10161
9202         1   35258714   35431944    102       5  129118     -0.85218      0.80294
79932        1   35423490   35567670     94       6  129118      -1.0512      0.85341
23154        1   35547792   35576779     18       3  129118     -0.77416      0.78058
339488       1   35563370   35605328     19       3  129118     -0.21953      0.58688
5690         1   35589541   35651844     22       4  129118     -0.13228      0.55262
127703       1   35703875   35729189     24       4  129118     -0.18426      0.57309
63967        1   35710691   35779997     66       6  129118     -0.11973      0.54765
192670       1   35797630   35867890     59       8  129118     0.076675      0.46944
26523        1   35859791   35934298     43       6  129118     -0.39446      0.65338
192669       1   35913403   36066747     82       7  129118     -0.07402       0.5295
